Titulo,Serviço,Grupo,Ação,Avaliação,Publicação,Localidade,Matriz de Achados?,a. Questões de Auditoria,b. Subquestões de Auditoria,c. Descrição sumária,d. Critério (O que deveria ser),e. Condição ou situação encontrada (O que é) [achados],f. Evidências,g. Informação extraída das evidências,h. Causas,i. Efeitos,j. Boas Práticas,k. Recomendações,l. Benefícios esperados,m. Manifestação,n. Conclusões
Relatório de Avaliação nº 848014 - Empresa Brasileira de Pesquisa Agropecuária (Cpatu) - Acordo de Cooperação Técnica Internacional OIMT PD 452/07 Rev. 5 (F) - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/23/2020,Belém/PA	,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
Relatório de Avaliação nº 841475 UnB ALICE Pregão Eletrônico 14/2020,Avaliação	,Outros,Auditoria interna governamental	,Não,10/23/2020,Brasília/DF,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1
Relatório de Avaliação nº 815142 - Secretaria de Qualidade Ambiental do Ministério do Meio Ambiente - Acordo de Cooperação Técnica Internacional PNUD BRA/08/G32 - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/24/2020,Brasília/DF,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
Relatório de Auditoria nº 875644 - HUCFF - Avaliação dos preços estimados no Pregão nº 95/2020 - ALICE.,Avaliação	,Outros,Auditoria interna governamental	,Não,10/26/2020,Rio de Janeiro,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
Relatório Avaliação 853414 - HFI - Alice Pregão 10/2020,Avaliação	,Outros,Auditoria interna governamental	,Não,10/26/2020,Rio de Janeiro/RJ	,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
Relatório Avaliação 843394 - HFCF - Alice pregão 03/2020,Avaliação	,Outros,Auditoria interna governamental	,Não,10/26/2020,Rio de Janeiro/RJ	,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201701957 - FNE,Avaliação	,Outros,Auditoria interna governamental	,Não,10/27/2020,Distrito Federal,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1
Relatório de Avaliação nº 817056 - Serviço Florestal Brasileiro (SFB) - Convênio de Cooperação Técnica Não Reembolsável - BID ATN/SX 14218-BR - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/27/2020,Brasília/DF,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 815139 – Secretaria de Vigilância em Saúde do Ministério da Saúde - Acordo de Cooperação Técnica Internacional PNUD BRA/15/004 – Exercício 2019	,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/27/2020,Brasília/DF,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
Relatório de Avaliação nº 815140 – Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio) - Acordo de Cooperação Técnica Internacional PNUD BRA/08/023 – Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/27/2020,Brasília/DF,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
Relatório de Auditoria nº 825846 – IBGE – Auditoria de Avaliação das Contas de 2019.,Avaliação	,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,10/27/2020,Rio de Janeiro,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Avaliação nº 817083 - Secretaria de Florestas e Desenvolvimento Sustentável do Ministério do Meio Ambiente - Contrato de Contribuição Financeira KfW nº 2098.10.854 - Cerrado Jalapão - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/28/2020,Brasília/DF,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
Relatório de Auditoria de Avaliação nº 842063 - Cessão de Imóveis - SCGPU-PE.,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/28/2020,Recife/PE,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Relatório de Auditoria nº 817747 - Avaliação dos Resultados da Gestão do Esgotamento Sanitário da Região Metropolitana de Goiânia - MDR,Avaliação	,Outros,Auditoria interna governamental	,Sim,10/28/2020,Goiânia/GO,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1
"Relatório de Avaliação nº 817105 - Secretaria de Agricultura Familiar e Cooperativismo do Ministério da Agricultura, Pecuária e Abastecimento (SAF/MAPA) – Contratos de Empréstimo FIDA nº 2000000436 e 2000000437 - Exercício 2019",Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/29/2020,Brasília/DF,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Relatório de Avaliação nº 817099 – Serviço Florestal Brasileiro (SFB) – Contrato de Contribuição Financeira KfW BMZ/2011.66.149 - CAR – Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/29/2020,Brasília/DF,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
Relatório de Avaliação nº 817109 - Secretaria de Educação Básica do Ministério da Educação (SEB/MEC) - Acordo de Empréstimo BIRD nº 8812/BR e 8813/BR - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,10/31/2020,,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
Relatório de Avaliação nº 817095 - Serviço Florestal Brasileiro (SFB) - Contrato de Contribuição Financeira KfW nº 2003.66.658 - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/2/2020,Brasília/DF,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria de Avaliação de Gestão nº 201901049 - Diagnóstico relativo ao pagamento do Adicional de Plantão Hospitalar (APH) do Hospital das Clínicas da UFMG.,Avaliação	,Seleção baseada em riscos,Auditoria interna governamental	,Não,11/3/2020,Belo Horizonte/MG,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201900935 - Departamento Regional do Serviço Social do Comércio - Rio de Janeiro - SESC-RJ,Avaliação	,Outros,Auditoria interna governamental	,Não,11/3/2020,Rio de Janeiro,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1
Relatório de Avaliação nº 815150 - Conselho Administrativo de Defesa Econômica (CADE) - Acordo de Cooperação Técnica Internacional PNUD BRA/18/016 - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/3/2020,Brasília/DF,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
Relatório de Avaliação dos Resultados da Gestão nº 201902476 - ANTT,Avaliação	,Seleção baseada em riscos,Auditoria interna governamental	,Não,11/4/2020,Belo Horizonte/MG,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 823659 - Anatel,Avaliação	,Outros,Auditoria interna governamental	,Não,11/4/2020,Brasília/DF,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1
Relatório de Auditoria nº 201902598 - DNIT/RN - Gancho de Igapó.,Avaliação	,Outros,Auditoria interna governamental	,Sim,11/4/2020,Natal/RN,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Acompanhamento da Gestão nº 201412806 - Avaliar a gestão da SPU/SC por meio do macroprocesso denominado “Avaliação e gerenciamento dos imóveis da União”.,Avaliação	,Outros,Auditoria interna governamental	,Não,11/5/2020,Florianópolis/SC,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 817114 - Ministério da Economia - Contrato de Empréstimo BID nº 3391/OC-BR - Exercícios 2018 e 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/5/2020,Brasília/DF,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
Relatório de Avaliação nº 815125 – Caixa Econômica Federal – Acordo de Cooperação Técnica PNUD BRA/09/004 - Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/5/2020,Brasília/DF,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
"Relatório de Avaliação nº 802335 – Secretaria Nacional dos Direitos da Criança e do Adolescente do Ministério da Mulher, da Família e dos Direitos Humanos - Acordo de Cooperação Técnica PNUD BRA/13/017 - Exercício 2019",Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/6/2020,Brasília/DF,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1
"Relatório de Avaliação nº 815154 – Secretaria Nacional de Políticas de Promoção da Igualdade Racial do Ministério da Mulher, da Família e dos Direitos Humanos (SEPPIR/MMFDH) - Acordo de Cooperação Técnica PNUD BRA/15/010 – Exercícios 2015 a 2019",Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/6/2020,Brasília/DF,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
Relatório de Auditoria nº 201603486 - Departamento Nacional de Infraestrutura de Transporte,Avaliação	,Seleção baseada em riscos,Auditoria interna governamental	,Não,11/9/2020,Brasília/DF,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902649 - Agência Nacional de Águas e Comitês de Bacias Hidrográficas Interestaduais,Avaliação	,Relatório de Atividades Subsidiárias,Auditoria interna governamental	,Sim,11/9/2020,Brasília/DF,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
Relatório de Fiscalização nº 201902233 - Incra SR 25 - Roraima,Avaliação	,Outros,Auditoria interna governamental	,Sim,11/10/2020,Boa Vista/RR,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 201208333 - SRTE/SP.,Avaliação	,Outros,Auditoria interna governamental	,Não,11/10/2020,São Paulo/SP,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1
"Relatório nº 201902240 - Instituto Brasileiro do Mar (IBRAMAR) - Fomento a Estudos, Projetos e Empreendimentos que visem à Mitigação e à Adaptação à Mudança do Clima",Avaliação	,Outros,Auditoria interna governamental	,Não,11/10/2020,Domingos Martins/ES,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1
Relatório de Avaliação nº 201902459 - INSS - Concessão Automática,Avaliação	,Outros,Auditoria interna governamental	,Não,11/10/2020,Brasília/DF,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Avaliação nº 815196 – Empresa de Planejamento e Logística S.A. (EPL) - Acordo de Cooperação Técnica PNUD BRA/13/013 – Exercício 2019,Avaliação	,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental	,Não,11/10/2020,Brasília/DF,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1
Relatório de Auditoria de Avaliação n.º 876560 - Furnas - Análise do Edital do PE n.º 62/2020,Avaliação	,Outros,Auditoria interna governamental	,Não,11/11/2020,Rio de Janeiro/RJ,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
Relatório de Apuração nº 819153 - Secretaria de Saúde do Município de Muaná - PA,Apuração	,Outros,Auditoria interna governamental	,Não,11/11/2020,Muaná/PA,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação n. 848929 - avaliação da gestão da frota de veículos na UFSC,Avaliação	,Outros,Auditoria interna governamental	,Não,11/11/2020,Florianópolis/SC,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1
Relatório de Auditoria Anual de Contas nº 822784 - Anatel - exercício de 2019,Avaliação	,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/11/2020,Brasília/DF,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1
Relatório de Apuração nº 819159 - Secretaria de Educação do Município de Muaná - PA,Apuração	,Outros,Auditoria interna governamental	,Não,11/11/2020,Muaná/PA,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação 842615 - Adicional por Tempo de Serviço - UFSC,Avaliação,Outros,Auditoria interna governamental	,Não,11/12/2020,Florianópolis/SC,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Relatório de Auditoria Anual de Contas n. 823390 - Senar/SC,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/13/2020,Florianópolis/SC,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 838870 ICMBio ALICE Pregão Eletrônico 03/2020,Avaliação,Outros,Auditoria interna governamental	,Não,11/16/2020,Brasília/DF,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
Relatório de Avaliação n.º 823579 - Sebrae -RJ - Auditoria Anual de Contas 2019,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/18/2020,Rio de Janeiro,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
Relatório de Auditoria nº 843821 - Comitê Interministerial de Governança CIG - Levantamento de Obras Paralisadas,Avaliação,Outros,Auditoria interna governamental	,Sim,11/20/2020,Brasília/DF,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201902656 - Universidade Federal Rural do Rio de Janeiro - UFRRJ,Avaliação,Outros,Auditoria interna governamental	,Não,11/20/2020,Rio de Janeiro,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
Relatório de Auditoria nº 201902264 - Universidade Federal do Rio de Janeiro - UFRJ,Avaliação,Outros,Auditoria interna governamental	,Não,11/20/2020,Rio de Janeiro,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
Relatório de Avaliação 836508 - SCGPU/RS - Cessão de Imóveis,Avaliação,Outros,Auditoria interna governamental	,Não,11/20/2020,Rio Grande do Sul,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
Relatório de Auditoria Anual de Contas nº 815175 - Incra - Exercício de 2019,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/24/2020,Brasília/DF,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1
Relatório de Avaliação nº 844784 - Conab - Auditoria Anual de Contas 2019,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/24/2020,Brasília/DF,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1
Relatório de Auditoria nº 201405732 - Universidade Federal de Santa Catarina,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Florianópolis/SC,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201902328 - Autarquia Municipal de Saúde de Apucarana/PR,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Apucarana/PR,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
Relatório de Auditoria nº 201217036 - Universidade Federal de Santa Catarina,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Florianópolis/SC,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
Relatório n° 201902334 - Autarquia Municipal de Saúde – Atenção à Saúde da população para Procedimentos em Média e Alta Complexidade.,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Apucarana/PR,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
Relatório de Auditoria nº 201115148 - Universidade Federal de Santa Catarina,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Florianópolis/SC,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
RDE nº 201900721 - Secretaria Municipal de Saúde de Lagarto/SE - aquisição de equipamentos,Apuração	,Demandas Externas e Representações,Auditoria interna governamental	,Sim,11/26/2020,Lagarto/SE,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1
Relatório de Avaliação nº 201902822 - Fundação Universidade Federal do Vale do São Francisco,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Recife/PE,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório nº 201900895 - Secretaria de Saúde do Governo do Estado do Espírito Santo - Hospital Estadual Central,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Vitória/ES,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
"Relatório de Auditoria nº 201316264 - Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina",Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Florianópolis/SC,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
Relatório n° 201900919 - Secretaria Municipal de Saúde de Curitiba,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Curitiba/PR,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201902599 - Agência Nacional de Saúde - ANS,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Rio de Janeiro,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201902554 - Prefeitura do Município de Londrina/PR,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Londrina/PR,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201902552 - Prefeitura do Município de Maringá/PR,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Maringá/PR,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão° 201902553 - Prefeitura do Município de Maringá/PR,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Maringá/PR,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201702594 - Universidade Federal do Acre,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Rio Branco/AC	,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1
"Relatório de Avaliação dos Resultados da Gestão nº 201702565 - Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Vitória/ES	,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão n° 201701973 - Hospital Universitário Clementino Fraga Filho - Universidade Federal do Rio de Janeiro,Avaliação,Outros,Auditoria interna governamental	,Não,11/26/2020,Rio de Janeiro,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 202000027 - Secretaria Executiva do Ministério da Saúde,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Brasília/DF,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
Relatório de Auditoria nº 201600505 - Avaliação do RAINT 2015 do Banco do Nordeste do Brasil,Avaliação,Supervisão de auditorias internas	,Supervisão Técnica	,Não,11/26/2020,Fortaleza/CE,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1
Relatório de Fiscalização nº 838242 - Prefeitura Municipal de Rio Verde – Estruturação de Unidades de Atenção Especializada em Saúde - FNS,Avaliação,Outros,Auditoria interna governamental	,Sim,11/26/2020,Rio Verde/GO,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201900996 -DNOCS/PE,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Ingazeira/PE,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1
Relatório de Auditoria Anual de Contas nº 201800860 - SESI-AM - exercício de 2017,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/27/2020,Manaus/AM,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Relatório de Auditoria Anual de Contas nº 201701187 - Furnas Centrais Elétricas S/A - Exercício: 2016,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental	,Não,11/27/2020,Rio de Janeiro,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1
Relatório de Avaliação dos Resultados da Gestão nº 201801442 - DNOCS - Atividade de perfuração de poços tubulares profundos,Avaliação,Demandas Externas e Representações,Auditoria interna governamental	,Sim,11/27/2020,"Caucaia/CE, Fortaleza/CE, Lavras da Mangabeira/CE",0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
Relatório nº 201700200 - Prefeitura Municipal de Ponta Grossa/PR - Saneamento Básico,Avaliação,Outros,Auditoria interna governamental	,Sim,11/27/2020,Ponta Grossa/PR,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Título do Relatório: Relatório nº 201700197 - Prefeitura do Município de Foz do Iguaçu - Apoio a empreendimentos de saneamento integrado em municípios com população superior a 50 mil habitantes,Avaliação,Outros,Auditoria interna governamental	,Sim,11/27/2020,Foz do Iguaçu/PR,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 890235-HUCFF. Análise preventiva do Edital (ALICE).,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Rio de Janeiro,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
Relatório de Avaliação nº 892623-ME/UFRJ. Análise preventiva do Edital (ALICE).,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Rio de Janeiro,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
Relatório de Auditoria n° 828259 - SENAC/DN - Avaliação da definição dos custos e da economicidade dos cursos.,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Brasília/DF,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1
Relatório de Avaliação nº 819720_IBGE,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Rio de Janeiro,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1
Relatório de Auditoria nº 828770 - Gerência Regional da Agência Nacional de Mineração em Goiás,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Goiânia/GO,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1
RELATÓRIO - AVALIAÇÃO DA DETERMINAÇÃO DOS CUSTOS E DA ECONOMICIDADE DOS CURSOS PROMOVIDOS - SENAI - RELATÓRIO CONSOLIDADOR - 817260,Avaliação,Outros,Auditoria interna governamental	,Não,11/27/2020,Brasília/DF,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
